Name,Rating,Genres,Platforms,ESRB,Rating_scaled,ESRB_cat,Genres_list,Platforms_list,db_id
Finding Teddy,2.89,"Adventure, Indie, Puzzle","Ios, Macos, Linux, Android, Pc",Everyone 10+,-1.0882663975391906,2,"['adventure', 'indie', 'puzzle']","['ios', 'macos', 'linux', 'android', 'pc']",1834
School Of Dragons,2.61,"Adventure, Rpg, Educational, Massively Multiplayer","Macos, Pc, Ios, Android",Everyone 10+,-1.5094628745741947,2,"['adventure', 'rpg', 'educational', 'massively multiplayer']","['macos', 'pc', 'ios', 'android']",1835
"Hack, Slash, Loot",2.12,"Rpg, Strategy, Casual, Indie","Macos, Pc, Android, Ios",Everyone 10+,-2.246556709385451,2,"['rpg', 'strategy', 'casual', 'indie']","['macos', 'pc', 'android', 'ios']",2583
The Jackbox Party Pack 7,4.3,"Casual, Indie","Playstation 4, Xbox One, Nintendo Switch, Android, Ios, Pc, Macos, Linux",Teen,1.0327587189585066,5,"['casual', 'indie']","['playstation 4', 'xbox one', 'nintendo switch', 'android', 'ios', 'pc', 'macos', 'linux']",1837
Kami,3.6,"Casual, Indie, Puzzle","Nintendo 3Ds, Pc, Macos, Android, Ios",Everyone 10+,-0.0202324736290024,2,"['casual', 'indie', 'puzzle']","['nintendo 3ds', 'pc', 'macos', 'android', 'ios']",1838
Catan Universe,2.77,"Strategy, Board Games","Nintendo Switch, Android, Ios, Pc",Everyone,-1.2687791734113352,1,"['strategy', 'board games']","['nintendo switch', 'android', 'ios', 'pc']",1839
Replica,3.54,"Adventure, Indie","Macos, Pc, Android",Teen,-0.1104888615650747,5,"['adventure', 'indie']","['macos', 'pc', 'android']",1840
Crowntakers,2.47,"Rpg, Strategy, Indie","Macos, Ios, Android, Pc, Linux",Teen,-1.720061113091696,5,"['rpg', 'strategy', 'indie']","['macos', 'ios', 'android', 'pc', 'linux']",1841
Modern Combat 5,2.57,"Action, Adventure, Massively Multiplayer","Android, Pc, Ios",Mature,-1.5696337998649097,3,"['action', 'adventure', 'massively multiplayer']","['android', 'pc', 'ios']",1842
Grim Legends: The Forsaken Bride,3.62,"Adventure, Casual, Puzzle","Xbox One, Playstation 4, Ios, Android, Macos, Pc, Linux",Teen,0.0098529890163549,5,"['adventure', 'casual', 'puzzle']","['xbox one', 'playstation 4', 'ios', 'android', 'macos', 'pc', 'linux']",1843
Dracula 1: Resurrection (Android),2.91,"Adventure, Casual",Android,Mature,-1.0581809348938331,3,"['adventure', 'casual']",['android'],1844
Return To Monkey Island,4.06,"Adventure, Casual, Puzzle","Ios, Playstation 5, Xbox Series S/X, Macos, Pc, Android, Linux, Nintendo Switch",Teen,0.6717331672142173,5,"['adventure', 'casual', 'puzzle']","['ios', 'playstation 5', 'xbox series s/x', 'macos', 'pc', 'android', 'linux', 'nintendo switch']",1845
Frantics,3.5,"Arcade, Casual","Playstation 4, Android",Everyone 10+,-0.1706597868557896,2,"['arcade', 'casual']","['playstation 4', 'android']",1846
Huntdown,4.35,"Action, Indie","Nintendo Switch, Playstation 4, Xbox One, Linux, Ios, Pc, Macos, Android",Teen,1.1079723755718998,5,"['action', 'indie']","['nintendo switch', 'playstation 4', 'xbox one', 'linux', 'ios', 'pc', 'macos', 'android']",1847
Godus,2.73,"Strategy, Simulation, Indie","Pc, Android, Macos, Ios",Everyone 10+,-1.3289500987020502,2,"['strategy', 'simulation', 'indie']","['pc', 'android', 'macos', 'ios']",1848
Total War Battles: Kingdom,1.65,"Action, Strategy","Ios, Pc, Android, Macos",Teen,-2.9535650815513503,5,"['action', 'strategy']","['ios', 'pc', 'android', 'macos']",1849
King Oddball,2.56,"Action, Indie, Puzzle","Ios, Xbox One, Playstation 3, Playstation 4, Ps Vita, Nintendo Switch, Macos, Pc, Linux, Android",Everyone 10+,-1.584676531187588,2,"['action', 'indie', 'puzzle']","['ios', 'xbox one', 'playstation 3', 'playstation 4', 'ps vita', 'nintendo switch', 'macos', 'pc', 'linux', 'android']",1850
Grand Theft Auto: Liberty City Stories,3.99,Action,"Ios, Android, Psp, Playstation 2, Playstation 3",Mature,0.5664340479554673,3,['action'],"['ios', 'android', 'psp', 'playstation 2', 'playstation 3']",1851
Disney Dreamlight Valley,3.47,"Adventure, Simulation","Android, Ios, Xbox One, Xbox Series S/X, Playstation 5, Pc, Nintendo Switch, Macos, Playstation 4",Everyone,-0.2157879808238255,1,"['adventure', 'simulation']","['android', 'ios', 'xbox one', 'xbox series s/x', 'playstation 5', 'pc', 'nintendo switch', 'macos', 'playstation 4']",1852
Final Fantasy,3.8,"Rpg, Casual","Wii, Android, Psp, Game Boy Advance, Playstation, Pc, Ios",Everyone 10+,0.2806221528245712,2,"['rpg', 'casual']","['wii', 'android', 'psp', 'game boy advance', 'playstation', 'pc', 'ios']",1853
Shop Heroes,2.73,"Rpg, Strategy, Simulation, Casual, Massively Multiplayer","Android, Web, Ios, Pc",Everyone 10+,-1.3289500987020502,2,"['rpg', 'strategy', 'simulation', 'casual', 'massively multiplayer']","['android', 'web', 'ios', 'pc']",1854
Pandemic: The Board Game,2.88,"Strategy, Simulation, Board Games","Nintendo Switch, Xbox One, Android, Pc, Ios",Everyone,-1.1033091288618695,1,"['strategy', 'simulation', 'board games']","['nintendo switch', 'xbox one', 'android', 'pc', 'ios']",1855
Jones On Fire,2.0,"Action, Racing, Casual, Indie","Wii U, Macos, Pc, Android",Everyone 10+,-2.427069485257596,2,"['action', 'racing', 'casual', 'indie']","['wii u', 'macos', 'pc', 'android']",1856
The Great Ace Attorney Chronicles,4.5,Adventure,"Pc, Nintendo Switch, Android, Ios, Playstation 4, Nintendo 3Ds",Teen,1.3336133454120809,5,['adventure'],"['pc', 'nintendo switch', 'android', 'ios', 'playstation 4', 'nintendo 3ds']",1857
Secret Files: Tunguska,3.58,"Adventure, Family","Wii U, Nintendo Ds, Android, Wii, Nintendo Switch, Pc, Ios",Teen,-0.0503179362743599,5,"['adventure', 'family']","['wii u', 'nintendo ds', 'android', 'wii', 'nintendo switch', 'pc', 'ios']",1858
Max Gentlemen,2.4,"Arcade, Casual, Indie","Android, Macos, Pc, Linux, Ios",Teen,-1.8253602323504476,5,"['arcade', 'casual', 'indie']","['android', 'macos', 'pc', 'linux', 'ios']",1859
Lovecraft Locker: Tentacle Lust,4.21,"Strategy, Indie","Linux, Android, Pc, Macos, Ios",Adults Only,0.8973741370543984,0,"['strategy', 'indie']","['linux', 'android', 'pc', 'macos', 'ios']",1860
Torque Drift,2.24,Racing,"Ios, Pc, Android",Everyone 10+,-2.0660439335133063,2,['racing'],"['ios', 'pc', 'android']",1861
Sas: Zombie Assault 4,3.13,"Action, Rpg","Android, Macos, Pc, Ios",Teen,-0.727240845794902,5,"['action', 'rpg']","['android', 'macos', 'pc', 'ios']",1862
Forza Street,2.38,"Sports, Racing","Android, Pc, Ios",Everyone 10+,-1.855445694995805,2,"['sports', 'racing']","['android', 'pc', 'ios']",1863
Bad Hotel,1.56,"Action, Casual, Indie, Puzzle","Pc, Linux, Macos, Ios, Android",Everyone 10+,-3.0889496634554585,2,"['action', 'casual', 'indie', 'puzzle']","['pc', 'linux', 'macos', 'ios', 'android']",1864
Fotonica,3.36,"Action, Arcade, Casual, Indie","Android, Macos, Pc, Linux, Ios",Everyone 10+,-0.3812580253732917,2,"['action', 'arcade', 'casual', 'indie']","['android', 'macos', 'pc', 'linux', 'ios']",1865
"Warhammer 40,000: Space Wolf",2.97,"Action, Strategy, Card","Nintendo Switch, Android, Ios, Xbox One, Pc, Playstation 4",Mature,-0.9679245469577608,3,"['action', 'strategy', 'card']","['nintendo switch', 'android', 'ios', 'xbox one', 'pc', 'playstation 4']",2584
The Amazing Spider-Man 2,2.93,"Action, Adventure","Xbox 360, Pc, Playstation 3, Ios, Android",Teen,-1.0280954722484756,5,"['action', 'adventure']","['xbox 360', 'pc', 'playstation 3', 'ios', 'android']",1867
King Of Dragon Pass,3.58,"Rpg, Strategy","Pc, Ios, Macos, Android",Teen,-0.0503179362743599,5,"['rpg', 'strategy']","['pc', 'ios', 'macos', 'android']",1868
Boson X,3.16,"Action, Arcade, Casual, Indie","Linux, Pc, Android, Ios, Macos",Everyone 10+,-0.6821126518268654,2,"['action', 'arcade', 'casual', 'indie']","['linux', 'pc', 'android', 'ios', 'macos']",1869
Animation Throwdown: The Quest For Cards,2.78,"Adventure, Rpg, Strategy, Card","Ios, Android, Pc, Macos",Mature,-1.2537364420886568,3,"['adventure', 'rpg', 'strategy', 'card']","['ios', 'android', 'pc', 'macos']",1870
War Robots,2.67,"Action, Arcade","Android, Pc, Ios",Everyone 10+,-1.4192064866381224,2,"['action', 'arcade']","['android', 'pc', 'ios']",1871
James Cameron'S Avatar: The Game,2.92,"Action, Shooter","Xbox 360, Playstation 3, Psp, Ios, Wii, Pc, Android, Nintendo Ds",Teen,-1.0431382035711547,5,"['action', 'shooter']","['xbox 360', 'playstation 3', 'psp', 'ios', 'wii', 'pc', 'android', 'nintendo ds']",1872
Worms 2: Armageddon,3.99,"Action, Strategy","Playstation 3, Ios, Pc, Xbox 360, Android",Everyone 10+,0.5664340479554673,2,"['action', 'strategy']","['playstation 3', 'ios', 'pc', 'xbox 360', 'android']",1873
Monument Valley 2,4.39,"Adventure, Casual, Puzzle","Android, Ios, Pc",Everyone,1.1681433008626148,1,"['adventure', 'casual', 'puzzle']","['android', 'ios', 'pc']",1874
Ys Viii: Lacrimosa Of Dana,4.25,"Action, Rpg","Pc, Playstation 4, Ps Vita, Ios, Android, Playstation 5, Nintendo Switch",Teen,0.9575450623451132,5,"['action', 'rpg']","['pc', 'playstation 4', 'ps vita', 'ios', 'android', 'playstation 5', 'nintendo switch']",1875
F1 2016,3.78,"Sports, Racing","Playstation 4, Xbox One, Ios, Pc, Macos, Android",Everyone,0.2505366901792138,1,"['sports', 'racing']","['playstation 4', 'xbox one', 'ios', 'pc', 'macos', 'android']",1876
Soda Dungeon 2,3.64,"Adventure, Rpg, Casual","Android, Ios, Pc",Everyone 10+,0.0399384516617124,2,"['adventure', 'rpg', 'casual']","['android', 'ios', 'pc']",1877
Delver,3.5,"Action, Adventure, Rpg, Arcade, Indie","Android, Pc, Macos",Teen,-0.1706597868557896,5,"['action', 'adventure', 'rpg', 'arcade', 'indie']","['android', 'pc', 'macos']",1878
If My Heart Had Wings,3.57,"Adventure, Simulation, Casual","Pc, Ios, Playstation 3, Ps Vita, Nintendo Switch, Android",Teen,-0.0653606675970389,5,"['adventure', 'simulation', 'casual']","['pc', 'ios', 'playstation 3', 'ps vita', 'nintendo switch', 'android']",1879
Cat Simulator,2.64,"Action, Adventure, Strategy, Simulation, Casual, Indie","Pc, Android",Teen,-1.464334680606158,5,"['action', 'adventure', 'strategy', 'simulation', 'casual', 'indie']","['pc', 'android']",1880
Vega Conflict,2.37,"Action, Strategy, Massively Multiplayer","Macos, Pc, Android, Ios",Everyone 10+,-1.8704884263184836,2,"['action', 'strategy', 'massively multiplayer']","['macos', 'pc', 'android', 'ios']",1881
Enigmatis: The Ghosts Of Maple Creek,3.69,"Adventure, Casual, Puzzle","Android, Playstation 4, Linux, Macos, Pc, Ios, Xbox One",Teen,0.1151521082751056,5,"['adventure', 'casual', 'puzzle']","['android', 'playstation 4', 'linux', 'macos', 'pc', 'ios', 'xbox one']",1882
Dead In Bermuda,3.2,"Adventure, Rpg, Strategy, Simulation, Indie","Pc, Macos, Android, Ios",Teen,-0.6219417265361505,5,"['adventure', 'rpg', 'strategy', 'simulation', 'indie']","['pc', 'macos', 'android', 'ios']",1883
Metal Slug Defense,2.94,"Action, Strategy, Arcade, Casual","Android, Pc, Ios",Teen,-1.0130527409257972,5,"['action', 'strategy', 'arcade', 'casual']","['android', 'pc', 'ios']",1884
Grand Theft Auto: Chinatown Wars,3.88,"Action, Adventure","Android, Ios, Nintendo Ds, Ps Vita, Psp",Mature,0.400964003406001,3,"['action', 'adventure']","['android', 'ios', 'nintendo ds', 'ps vita', 'psp']",1885
Star Crusade Ccg,2.64,"Strategy, Casual, Card, Massively Multiplayer","Ios, Android, Pc",Everyone 10+,-1.464334680606158,2,"['strategy', 'casual', 'card', 'massively multiplayer']","['ios', 'android', 'pc']",1886
Kartrider: Drift,2.25,"Action, Racing","Ios, Android, Pc, Playstation 4, Xbox One",Everyone 10+,-2.051001202190628,2,"['action', 'racing']","['ios', 'android', 'pc', 'playstation 4', 'xbox one']",1887
Cube Escape Collection,4.35,"Adventure, Indie, Puzzle","Macos, Pc, Ios, Android",Teen,1.1079723755718998,5,"['adventure', 'indie', 'puzzle']","['macos', 'pc', 'ios', 'android']",1888
Seduce Me The Otome,3.0,"Rpg, Simulation, Casual","Ios, Pc, Linux, Android, Macos",Mature,-0.922796352989725,3,"['rpg', 'simulation', 'casual']","['ios', 'pc', 'linux', 'android', 'macos']",1889
The Deer God,2.56,"Adventure, Simulation, Indie","Wii U, Xbox One, Ps Vita, Nintendo Switch, Playstation 4, Linux, Android, Ios, Macos, Pc",Everyone 10+,-1.584676531187588,2,"['adventure', 'simulation', 'indie']","['wii u', 'xbox one', 'ps vita', 'nintendo switch', 'playstation 4', 'linux', 'android', 'ios', 'macos', 'pc']",1890
Grim Legends 2: Song Of The Dark Swan,3.33,"Adventure, Casual, Puzzle","Playstation 4, Xbox One, Ios, Android, Linux, Pc, Macos",Teen,-0.4263862193413276,5,"['adventure', 'casual', 'puzzle']","['playstation 4', 'xbox one', 'ios', 'android', 'linux', 'pc', 'macos']",1891
Nightmares From The Deep 2: The Siren`S Call,3.51,"Adventure, Casual, Puzzle","Xbox One, Playstation 4, Nintendo Switch, Ios, Pc, Linux, Android, Macos",Everyone 10+,-0.1556170555331112,2,"['adventure', 'casual', 'puzzle']","['xbox one', 'playstation 4', 'nintendo switch', 'ios', 'pc', 'linux', 'android', 'macos']",1892
Abyss: The Wraiths Of Eden,3.51,"Adventure, Casual, Puzzle","Xbox One, Playstation 4, Pc, Linux, Android, Macos",Teen,-0.1556170555331112,5,"['adventure', 'casual', 'puzzle']","['xbox one', 'playstation 4', 'pc', 'linux', 'android', 'macos']",1893
Cthulhu Realms,2.56,"Strategy, Board Games, Card","Android, Ios, Pc, Macos",Everyone 10+,-1.584676531187588,2,"['strategy', 'board games', 'card']","['android', 'ios', 'pc', 'macos']",1894
Age Of Conquest Iv,2.12,"Strategy, Board Games, Indie","Pc, Linux, Android, Ios, Macos",Teen,-2.246556709385451,5,"['strategy', 'board games', 'indie']","['pc', 'linux', 'android', 'ios', 'macos']",1895
Ys Vi: The Ark Of Napishtim,4.02,"Action, Adventure, Rpg","Pc, Playstation 2, Android, Ios, Psp",Everyone 10+,0.6115622419235024,2,"['action', 'adventure', 'rpg']","['pc', 'playstation 2', 'android', 'ios', 'psp']",1896
Flight Control Hd,3.06,"Action, Strategy, Casual","Playstation 3, Ios, Pc, Macos, Nintendo Ds, Wii, Android",Everyone 10+,-0.8325399650536527,2,"['action', 'strategy', 'casual']","['playstation 3', 'ios', 'pc', 'macos', 'nintendo ds', 'wii', 'android']",1897
Reveal The Deep,2.59,"Action, Casual, Indie","Pc, Macos, Linux, Android",Teen,-1.5395483372195522,5,"['action', 'casual', 'indie']","['pc', 'macos', 'linux', 'android']",1898
A Good Snowman Is Hard To Build,3.41,"Indie, Puzzle","Ios, Pc, Macos, Linux, Android",Everyone 10+,-0.3060443687598978,2,"['indie', 'puzzle']","['ios', 'pc', 'macos', 'linux', 'android']",1899
Kingdom Rush Frontiers,4.18,"Action, Strategy, Indie","Nintendo Switch, Ios, Pc, Macos, Linux, Android",Everyone 10+,0.8522459430863619,2,"['action', 'strategy', 'indie']","['nintendo switch', 'ios', 'pc', 'macos', 'linux', 'android']",1900
Injustice: Gods Among Us,3.8,"Action, Arcade, Card, Fighting","Android, Xbox One, Wii U, Ios, Pc, Xbox 360, Playstation 3",Teen,0.2806221528245712,5,"['action', 'arcade', 'card', 'fighting']","['android', 'xbox one', 'wii u', 'ios', 'pc', 'xbox 360', 'playstation 3']",1901
Cosmonautica,2.56,"Adventure, Strategy, Simulation, Indie","Ios, Pc, Android",Teen,-1.584676531187588,5,"['adventure', 'strategy', 'simulation', 'indie']","['ios', 'pc', 'android']",1902
Mansions Of Madness,4.04,"Adventure, Rpg, Strategy, Board Games","Macos, Pc, Android, Ios",Teen,0.6416477045688606,5,"['adventure', 'rpg', 'strategy', 'board games']","['macos', 'pc', 'android', 'ios']",1903
Lost Horizon,3.55,"Adventure, Family","Pc, Ios, Android, Nintendo Switch",Teen,-0.0954461302423964,5,"['adventure', 'family']","['pc', 'ios', 'android', 'nintendo switch']",1904
Agent A: A Puzzle In Disguise,4.0,"Adventure, Casual, Indie, Puzzle","Xbox One, Ios, Pc, Macos, Nintendo Switch, Playstation 4, Android",Everyone 10+,0.5814767792781457,2,"['adventure', 'casual', 'indie', 'puzzle']","['xbox one', 'ios', 'pc', 'macos', 'nintendo switch', 'playstation 4', 'android']",1905
Nightmares From The Deep 3: Davy Jones,3.52,"Adventure, Casual, Puzzle","Xbox One, Playstation 4, Macos, Android, Pc, Linux",Teen,-0.1405743242104322,5,"['adventure', 'casual', 'puzzle']","['xbox one', 'playstation 4', 'macos', 'android', 'pc', 'linux']",1906
Canabalt,3.61,"Action, Arcade, Casual, Indie","Android, Ios, Linux, Macos, Pc",Everyone 10+,-0.005189742306324,2,"['action', 'arcade', 'casual', 'indie']","['android', 'ios', 'linux', 'macos', 'pc']",1907
Kids,3.58,"Adventure, Casual, Indie, Puzzle","Macos, Pc, Linux, Ios, Android",Everyone,-0.0503179362743599,1,"['adventure', 'casual', 'indie', 'puzzle']","['macos', 'pc', 'linux', 'ios', 'android']",1908
Sparkle Zero,2.17,"Action, Rpg, Simulation, Indie","Nintendo Switch, Android, Pc, Linux, Ios, Macos",Everyone 10+,-2.1713430527720576,2,"['action', 'rpg', 'simulation', 'indie']","['nintendo switch', 'android', 'pc', 'linux', 'ios', 'macos']",1909
Ironclad Tactics,3.0,"Strategy, Casual, Indie","Playstation 4, Android, Pc, Linux, Macos",Teen,-0.922796352989725,5,"['strategy', 'casual', 'indie']","['playstation 4', 'android', 'pc', 'linux', 'macos']",1910
Star Realms,3.58,"Strategy, Card","Android, Pc, Macos, Ios",Everyone 10+,-0.0503179362743599,2,"['strategy', 'card']","['android', 'pc', 'macos', 'ios']",1911
Faeverse Alchemy,1.92,"Strategy, Casual, Indie, Puzzle","Linux, Macos, Pc, Android",Everyone,-2.5474113358390253,1,"['strategy', 'casual', 'indie', 'puzzle']","['linux', 'macos', 'pc', 'android']",1912
Real Boxing,3.15,"Action, Sports","Android, Ps Vita, Pc, Macos, Ios",Teen,-0.6971553831495445,5,"['action', 'sports']","['android', 'ps vita', 'pc', 'macos', 'ios']",1913
Modern Combat Versus,2.67,"Action, Adventure","Android, Pc, Ios",Teen,-1.4192064866381224,5,"['action', 'adventure']","['android', 'pc', 'ios']",1914
Bejeweled 2,3.4,Puzzle,"Playstation 3, Pc, Xbox 360, Wii, Macos, Ios, Playstation 2, Psp, Android",Everyone,-0.3210871000825768,1,['puzzle'],"['playstation 3', 'pc', 'xbox 360', 'wii', 'macos', 'ios', 'playstation 2', 'psp', 'android']",1915
Zenge,3.41,"Adventure, Casual, Indie, Puzzle","Nintendo Switch, Pc, Android, Linux, Macos, Ios",Everyone,-0.3060443687598978,1,"['adventure', 'casual', 'indie', 'puzzle']","['nintendo switch', 'pc', 'android', 'linux', 'macos', 'ios']",1916
Creative Destruction,3.0,"Action, Adventure, Casual, Massively Multiplayer","Pc, Android, Ios",Teen,-0.922796352989725,5,"['action', 'adventure', 'casual', 'massively multiplayer']","['pc', 'android', 'ios']",1917
Alter Ego,2.54,"Action, Adventure, Rpg, Simulation, Casual, Indie","Pc, Ios, Android, Linux, Macos",Everyone 10+,-1.6147619938329454,2,"['action', 'adventure', 'rpg', 'simulation', 'casual', 'indie']","['pc', 'ios', 'android', 'linux', 'macos']",1918
Super Meat Boy Forever,2.59,"Action, Adventure, Platformer","Ios, Nintendo Switch, Android, Pc, Xbox One, Playstation 4",Teen,-1.5395483372195522,5,"['action', 'adventure', 'platformer']","['ios', 'nintendo switch', 'android', 'pc', 'xbox one', 'playstation 4']",1919
Dark Arcana: The Carnival,3.44,"Adventure, Casual","Playstation 4, Xbox One, Android, Pc, Linux, Macos",Teen,-0.2609161747918619,5,"['adventure', 'casual']","['playstation 4', 'xbox one', 'android', 'pc', 'linux', 'macos']",1920
Bleach: Brave Souls,3.14,"Action, Rpg","Pc, Ios, Playstation 4, Android",Teen,-0.7121981144722229,5,"['action', 'rpg']","['pc', 'ios', 'playstation 4', 'android']",1921
Battle Islands: Commanders,2.48,"Action, Strategy","Android, Playstation 4, Xbox One, Pc, Ios",Teen,-1.7050183817690177,5,"['action', 'strategy']","['android', 'playstation 4', 'xbox one', 'pc', 'ios']",1922
Dungeon Rushers,3.11,"Adventure, Rpg, Strategy, Indie","Playstation 4, Nintendo Switch, Ios, Macos, Linux, Pc, Android",Teen,-0.7573263084402594,5,"['adventure', 'rpg', 'strategy', 'indie']","['playstation 4', 'nintendo switch', 'ios', 'macos', 'linux', 'pc', 'android']",1923
A Dance Of Fire And Ice,4.17,"Arcade, Casual, Indie","Android, Macos, Pc, Ios",Everyone,0.8372032117636835,1,"['arcade', 'casual', 'indie']","['android', 'macos', 'pc', 'ios']",1924
