Name,Rating,Genres,Platforms,ESRB,Rating_scaled,ESRB_cat,Genre_Action,Genre_Adventure,Genre_Arcade,Genre_Board Games,Genre_Card,Genre_Casual,Genre_Educational,Genre_Family,Genre_Fighting,Genre_Indie,Genre_Massively Multiplayer,Genre_Platformer,Genre_Puzzle,Genre_Racing,Genre_Rpg,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,Platform_3Do,Platform_Android,Platform_Apple Ii,Platform_Atari 2600,Platform_Atari 5200,Platform_Atari 8-Bit,Platform_Atari St,Platform_Classic Macintosh,Platform_Commodore / Amiga,Platform_Dreamcast,Platform_Game Boy,Platform_Game Boy Advance,Platform_Game Boy Color,Platform_Game Gear,Platform_Gamecube,Platform_Genesis,Platform_Ios,Platform_Jaguar,Platform_Linux,Platform_Macos,Platform_Neo Geo,Platform_Nes,Platform_Nintendo 3Ds,Platform_Nintendo 64,Platform_Nintendo Ds,Platform_Nintendo Dsi,Platform_Nintendo Switch,Platform_Pc,Platform_Playstation,Platform_Playstation 2,Platform_Playstation 3,Platform_Playstation 4,Platform_Playstation 5,Platform_Ps Vita,Platform_Psp,Platform_Sega 32X,Platform_Sega Cd,Platform_Sega Master System,Platform_Sega Saturn,Platform_Snes,Platform_Web,Platform_Wii,Platform_Wii U,Platform_Xbox,Platform_Xbox 360,Platform_Xbox One,Platform_Xbox Series S/X,Cluster,db_id
Questrun,1.83,"Adventure, Rpg","Android, Ios, Pc, Macos",Everyone,-2.682795917743133,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1784
Battle Islands,2.08,"Rpg, Strategy, Simulation","Xbox One, Playstation 4, Android, Pc, Ios",Teen,-2.306727634676166,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1785
Yesterday,3.43,"Adventure, Rpg","Pc, Android, Ios",Teen,-0.2759589061145404,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1786
Chariot,3.2,"Action, Adventure, Indie","Xbox One, Wii U, Playstation 3, Playstation 4, Pc, Android",Everyone,-0.6219417265361505,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1787
Dead Effect,2.82,"Action, Adventure, Indie","Android, Macos, Pc, Ios",Mature,-1.193565516797942,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788
Missing Translation,2.98,"Adventure, Casual, Indie, Puzzle","Android, Pc, Macos",Everyone,-0.9528818156350825,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1789
Final Fantasy V,4.06,Rpg,"Snes, Android, Pc, Ios, Game Boy Advance",Everyone 10+,0.6717331672142173,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1790
Monster Loves You!,2.86,"Action, Adventure, Rpg, Simulation, Casual, Family, Indie","Nintendo Switch, Playstation 4, Ios, Macos, Linux, Pc, Android",Teen,-1.133394591507227,5,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1791
Millie,2.19,"Action, Arcade, Casual, Indie, Puzzle","Nintendo Switch, Android, Pc, Linux, Ios, Macos",Everyone 10+,-2.1412575901267004,2,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792
Reigns: Her Majesty,3.78,"Adventure, Rpg, Simulation, Casual, Card, Indie","Android, Linux, Macos, Pc, Ios",Teen,0.2505366901792138,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1793
Broke Protocol: Online City Rpg,2.02,"Action, Rpg, Simulation, Massively Multiplayer, Indie","Android, Pc",Everyone 10+,-2.396984022612238,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794
Gauntlet,3.26,"Action, Rpg, Indie","Pc, Nintendo Ds, Android, Playstation 4",Everyone 10+,-0.5316853386000789,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795
Oh...Sir!! The Insult Simulator,3.31,"Action, Simulation, Indie","Playstation 4, Xbox One, Ios, Pc, Macos, Linux, Nintendo Switch, Android",Teen,-0.456471681986685,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1796
Knights Of Pen And Paper 2,3.85,"Adventure, Rpg, Strategy, Simulation, Indie","Ios, Pc, Macos, Android, Linux",Teen,0.3558358094379651,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1797
20 Minutes Till Dawn,3.84,"Action, Adventure, Rpg, Strategy, Casual, Indie","Pc, Ios, Android",Teen,0.3407930781152861,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1798
Motorsport Manager,3.83,"Strategy, Simulation, Sports, Racing","Ios, Pc, Android",Everyone 10+,0.3257503467926077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799
Phoenix Wright: Ace Attorney,4.36,Adventure,"Ios, Pc, Nintendo 3Ds, Nintendo Ds, Wii, Android, Game Boy Advance",Teen,1.1230151068945795,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1800
Pac-Man,4.07,"Arcade, Casual, Family","Commodore / Amiga, Game Boy Color, Atari 5200, Game Boy, Atari 8-Bit, Game Boy Advance, Atari 2600, Android, Playstation 4, Xbox 360, Neo Geo, Wii, Wii U, Nintendo 3Ds, Nintendo Switch, Macos, Ios, Xbox One, Game Gear, Pc, Apple Ii, Nes",Everyone,0.686775898536897,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1801
Tower Of Fantasy,2.52,"Action, Adventure, Rpg, Massively Multiplayer","Pc, Android, Ios",Teen,-1.6448474564783029,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1802
Orborun,1.82,"Action, Racing, Arcade, Indie","Ios, Linux, Android, Pc, Macos",Everyone 10+,-2.697838649065812,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803
Another World,4.2,"Adventure, Arcade, Puzzle, Platformer","Apple Ii, Jaguar, Ios, Pc, Nintendo Switch, Android, Atari St, Classic Macintosh, Snes, 3Do, Commodore / Amiga, Genesis",Teen,0.8823314057317201,5,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1804
60 Seconds!,3.55,"Adventure, Strategy, Simulation, Casual, Indie","Xbox One, Nintendo Switch, Playstation 4, Android, Macos, Pc",Everyone 10+,-0.0954461302423964,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1805
The Last Door - Collector'S Edition,3.78,"Adventure, Indie, Puzzle","Ios, Android, Pc, Linux, Macos",Teen,0.2505366901792138,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1806
Super Auto Pets,3.63,Strategy,"Web, Linux, Pc, Ios, Android",Everyone 10+,0.0248957203390333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1807
Five Nights At Freddy'S: Sister Location,3.21,"Action, Adventure, Simulation, Indie","Android, Playstation 4, Xbox One, Nintendo Switch, Pc, Ios",Teen,-0.6068989952134722,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1808
Geometry Wars 3: Dimensions Evolved,3.77,"Action, Shooter, Arcade","Ios, Xbox One, Xbox 360, Ps Vita, Playstation 4, Playstation 3, Android, Pc, Linux, Macos",Everyone,0.2354939588565354,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1809
Merchants Of Kaidan,2.07,"Adventure, Rpg, Strategy, Simulation, Indie","Android, Nintendo Switch, Linux, Macos, Pc, Ios",Everyone 10+,-2.321770365998845,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810
Final Fantasy Iv: The After Years,3.72,"Adventure, Rpg","Nintendo Ds, Ios, Nintendo 3Ds, Psp, Android, Ps Vita, Wii, Pc",Everyone 10+,0.1602803022431421,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1811
Shoot Many Robots,2.86,"Action, Shooter, Rpg, Arcade, Indie","Playstation 3, Xbox 360, Android, Pc",Mature,-1.133394591507227,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1812
Snuggle Truck,2.18,"Racing, Arcade, Casual, Indie","Ios, Android, Macos, Pc, Linux",Everyone 10+,-2.1563003214493786,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813
Ikaruga,4.03,"Action, Shooter, Indie","Dreamcast, Android, Pc, Xbox 360, Nintendo Switch, Playstation 4, Gamecube, Xbox One",Everyone 10+,0.6266049732461821,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1814
Jack Lumber,2.04,"Action, Strategy, Arcade, Casual, Indie","Macos, Ios, Android, Pc, Linux",Everyone 10+,-2.366898559966881,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815
Legends Of Idleon Mmo,2.7,"Rpg, Simulation, Casual, Massively Multiplayer, Indie","Pc, Android, Ios",Everyone 10+,-1.374078292670086,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816
A Boy And His Blob,3.05,"Action, Adventure, Arcade, Puzzle, Platformer","Android, Ps Vita, Playstation 4, Playstation 3, Nintendo Ds, Nintendo 3Ds, Nintendo Switch, Linux, Macos, Pc, Xbox One, Ios, Wii",Everyone,-0.8475826963763317,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1817
Incredipede,2.51,"Action, Adventure, Simulation, Indie, Puzzle","Android, Macos, Linux, Pc, Ios",Everyone 10+,-1.659890187800982,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818
Hook,3.55,"Casual, Indie, Puzzle","Android, Ios, Web, Nintendo Switch, Macos, Pc, Linux",Everyone,-0.0954461302423964,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1819
Neverending Nightmares,3.09,"Action, Adventure, Indie","Ios, Ps Vita, Playstation 4, Macos, Pc, Linux, Android",Teen,-0.7874117710856169,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1820
Fieldrunners,3.23,"Action, Strategy, Casual, Indie","Psp, Playstation 3, Macos, Pc, Android, Ios",Everyone 10+,-0.5768135325681147,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
Tomb Raider,4.08,Action,"Sega Saturn, Android, Pc, Ios, Playstation",Teen,0.7018186298595754,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1822
Distraint 2,3.8,"Adventure, Casual, Indie, Puzzle","Ios, Nintendo Switch, Android, Playstation 4, Pc, Xbox One",Teen,0.2806221528245712,5,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1823
The Amazing Spider-Man,3.34,"Action, Adventure","Ps Vita, Nintendo 3Ds, Xbox 360, Wii U, Wii, Android, Playstation 3, Pc, Ios, Nintendo Ds",Teen,-0.4113434880186492,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2,1824
Doom (25Th Anniversary),4.2,Shooter,"Xbox One, Ios, Nintendo Switch, Playstation 4, Android",Mature,0.8823314057317201,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1825
Nightmares From The Deep: The Cursed Heart,3.45,"Adventure, Casual, Puzzle","Xbox One, Playstation 4, Pc, Macos, Linux, Android",Teen,-0.2458734434691829,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1826
Riven: The Sequel To Myst,4.12,"Adventure, Casual, Indie, Puzzle","Macos, Pc, Ios, Sega Saturn, Playstation, Classic Macintosh, Android",Everyone 10+,0.7619895551502903,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1827
Mudrunner,3.8,Simulation,"Android, Playstation 4, Nintendo Switch, Pc, Xbox One",Everyone,0.2806221528245712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1828
Spoiler Alert,2.68,"Action, Adventure, Casual, Indie","Linux, Nintendo Switch, Macos, Pc, Android, Ios",Everyone 10+,-1.4041637553154434,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829
Prime World: Defenders,3.27,"Rpg, Strategy, Casual, Indie","Nintendo Switch, Ios, Android, Pc",Everyone,-0.5166426072773999,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830
Yesterday Origins,3.66,"Adventure, Rpg","Xbox One, Playstation 4, Nintendo Switch, Pc, Android, Ios, Macos",Mature,0.0700239143070698,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1831
Amnesia: Memories,3.34,Adventure,"Android, Pc, Nintendo Switch, Ios, Psp, Ps Vita",Teen,-0.4113434880186492,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1832
Asphalt 8: Airborne,3.64,"Racing, Arcade, Casual","Macos, Android, Pc, Ios",Teen,0.0399384516617124,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1833
Finding Teddy,2.89,"Adventure, Indie, Puzzle","Ios, Macos, Linux, Android, Pc",Everyone 10+,-1.0882663975391906,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1834
School Of Dragons,2.61,"Adventure, Rpg, Educational, Massively Multiplayer","Macos, Pc, Ios, Android",Everyone 10+,-1.5094628745741947,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835
"Hack, Slash, Loot",2.12,"Rpg, Strategy, Casual, Indie","Macos, Pc, Android, Ios",Everyone 10+,-2.246556709385451,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583
The Jackbox Party Pack 7,4.3,"Casual, Indie","Playstation 4, Xbox One, Nintendo Switch, Android, Ios, Pc, Macos, Linux",Teen,1.0327587189585066,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1837
Kami,3.6,"Casual, Indie, Puzzle","Nintendo 3Ds, Pc, Macos, Android, Ios",Everyone 10+,-0.0202324736290024,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1838
Catan Universe,2.77,"Strategy, Board Games","Nintendo Switch, Android, Ios, Pc",Everyone,-1.2687791734113352,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1839
Replica,3.54,"Adventure, Indie","Macos, Pc, Android",Teen,-0.1104888615650747,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1840
Crowntakers,2.47,"Rpg, Strategy, Indie","Macos, Ios, Android, Pc, Linux",Teen,-1.720061113091696,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1841
Modern Combat 5,2.57,"Action, Adventure, Massively Multiplayer","Android, Pc, Ios",Mature,-1.5696337998649097,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1842
Grim Legends: The Forsaken Bride,3.62,"Adventure, Casual, Puzzle","Xbox One, Playstation 4, Ios, Android, Macos, Pc, Linux",Teen,0.0098529890163549,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1843
Dracula 1: Resurrection (Android),2.91,"Adventure, Casual",Android,Mature,-1.0581809348938331,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844
Return To Monkey Island,4.06,"Adventure, Casual, Puzzle","Ios, Playstation 5, Xbox Series S/X, Macos, Pc, Android, Linux, Nintendo Switch",Teen,0.6717331672142173,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1845
